source_id,ra,dec,parallax,parallax_err,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3029154087849725440,115.485725,-14.994191,0.281,0.321,19.047,19.662,18.262
3029153160136624256,115.511482,-15.033504,0.446,0.208,18.454,18.977,17.724
3029153022697702912,115.552536,-15.026977,-0.022,0.289,18.914,19.368,18.208
3029152820837058944,115.479950,-15.036839,1.909,0.815,20.228,20.910,18.796
3029152301143197568,115.404701,-15.025987,0.150,0.209,18.223,18.661,17.568
3029153331935473664,115.541512,-14.996812,0.810,0.233,18.628,19.023,17.934
3029152580318890752,115.511803,-15.040319,1.550,0.856,20.292,20.822,19.022
3029153301876838272,115.538147,-15.009424,0.342,0.052,15.900,16.275,15.348
3029153198789402880,115.521904,-15.019765,1.089,0.876,20.307,21.479,19.049
3029153714190257024,115.420692,-15.034437,-0.246,1.136,20.574,21.244,19.255
3029153538093747456,115.441605,-15.032571,0.026,0.235,18.566,19.007,17.867
3029153263218204672,115.504265,-15.008481,0.090,0.141,17.627,18.068,17.012
3029152580314240640,115.508728,-15.046088,1.906,0.859,20.427,20.771,19.505
3029154160861986432,115.514946,-14.977835,0.549,0.195,18.182,18.847,17.342
3029154195230064896,115.496933,-14.980382,0.323,0.072,16.645,17.025,16.061
3029153576751300736,115.458084,-15.028233,-1.779,1.720,20.705,21.261,19.583
3029153404956050432,115.528046,-14.989605,0.501,0.061,16.247,16.703,15.632
3029152305444620288,115.392624,-15.025738,0.280,0.068,16.486,16.907,15.891
3029153714190254720,115.412460,-15.026586,1.607,1.259,20.585,21.262,19.251
3029154057782996480,115.476967,-14.997790,-0.075,1.063,20.642,20.671,19.538
3029153198789409664,115.522087,-15.023025,1.205,0.172,18.001,18.543,16.853
3029152649033894912,115.476151,-15.055299,-0.185,0.447,19.520,19.902,18.749
3029153370596317696,115.529510,-14.999501,0.705,0.379,19.277,19.908,18.434
3029153576751302400,115.465485,-15.034231,-0.303,0.726,20.096,21.157,18.954
3029153473675657216,115.452232,-15.032007,0.841,0.063,16.028,16.441,15.453
3029154229581456256,115.513626,-14.972942,-1.613,2.259,20.785,21.297,19.488
3029153263215969024,115.509468,-15.003168,0.997,0.167,17.886,18.964,16.826
3029153301868530176,115.530777,-15.003737,-0.964,0.748,20.088,20.559,18.876
3029154092150879488,115.483063,-14.992661,0.409,0.119,17.254,17.748,16.592
3029153026998935040,115.547707,-15.029874,0.678,0.036,14.885,15.177,14.432
3029153950410799232,115.442184,-14.986887,0.486,0.297,18.950,19.637,17.957
3029153022697730816,115.550110,-15.021226,0.191,0.223,18.276,18.772,17.525
3029153366295242624,115.521416,-14.989527,0.493,0.046,15.672,16.031,15.122
3029152580318895616,115.507835,-15.050906,1.245,0.823,20.261,20.937,19.190
3029154225288777088,115.510551,-14.969623,0.767,0.207,18.475,19.194,17.581
3029154229589775616,115.512459,-14.970500,0.269,0.126,17.645,18.129,16.956
3029153125777021056,115.555092,-15.002991,0.302,0.076,16.498,16.833,15.986
3029153331935502464,115.542198,-14.989499,0.531,0.140,17.567,18.084,16.902
3029154092142656384,115.488396,-14.985090,0.558,0.613,19.911,20.141,18.958
3029153061350236032,115.566490,-15.013297,-0.140,1.459,20.777,20.959,19.567
3029152649033878272,115.477028,-15.048472,0.782,0.601,19.947,20.831,18.779
3029154160870304128,115.513977,-14.979422,0.628,0.058,16.248,16.665,15.666
3029152992637959296,115.534615,-15.033838,-1.011,2.195,20.825,21.273,19.515
3029153370596322560,115.522606,-14.994524,0.637,0.039,15.126,15.448,14.640
3029154332669073280,115.456573,-14.981294,0.500,0.066,16.327,16.757,15.725
3029152923919723520,115.547691,-15.034401,0.598,0.053,15.829,16.187,15.299
3029152683401679616,115.462181,-15.053408,0.648,0.038,14.968,15.284,14.483
3029153916051014656,115.423973,-14.998934,0.979,0.252,18.216,19.063,17.175
3029152030563084544,115.420479,-15.049818,0.081,1.122,20.341,20.906,19.094
3029153057057465216,115.563919,-15.021740,0.279,0.597,19.895,20.461,19.075
3029153439312358144,115.448593,-15.052019,1.003,1.074,20.546,21.289,19.290
3029153542395139456,115.443420,-15.023605,0.478,0.029,14.023,14.320,13.570
3029150102119966208,115.573242,-15.021770,0.270,0.155,17.894,18.354,17.232
3029152683398114304,115.455818,-15.054747,0.887,1.283,20.557,20.977,19.551
3029152816539246976,115.480057,-15.031890,0.640,0.177,18.171,18.836,17.372
3029152953978200320,115.521126,-15.032092,0.008,0.313,19.009,19.538,18.272
3029153572453491200,115.463051,-15.031779,0.320,0.096,17.119,17.554,16.510
3029153503734014848,115.430138,-15.031121,-0.592,0.665,19.959,20.422,19.017
3029153469374276352,115.451416,-15.033670,0.387,0.332,18.968,19.540,18.184
3029153439312355968,115.442986,-15.049222,0.747,1.016,20.421,20.494,19.302
3029153473675668608,115.449028,-15.040128,0.235,0.108,17.264,17.724,16.658
3029153851633717888,115.442162,-15.001290,0.730,0.042,14.005,14.237,13.546
3029152713459950976,115.468826,-15.050266,0.246,0.521,19.613,20.153,18.772
3029152305444606464,115.406982,-15.027896,0.743,0.142,17.683,18.293,16.926
3029153297575718656,115.534035,-15.000886,0.417,0.191,18.238,18.707,17.569
3029153709892450688,115.424980,-15.030256,-0.265,0.415,19.236,19.630,18.462
3029154229589785216,115.504196,-14.969205,0.641,0.026,13.827,14.033,13.476
3029154397087470592,115.492310,-14.969461,1.118,0.108,17.353,18.122,16.466
3029153538093758720,115.450317,-15.030195,-2.495,0.791,20.161,20.442,19.233
3029153473675665408,115.453667,-15.043110,0.504,0.787,20.217,20.839,19.332
3029153301876850048,115.525551,-15.004664,0.361,0.084,16.896,17.326,16.281
3029153920352264832,115.426231,-14.999805,0.592,0.051,15.876,16.276,15.295
3029152301143178880,115.402580,-15.031114,-0.168,0.178,18.116,18.717,17.309
3029152816539254016,115.475967,-15.030320,-0.244,0.351,19.164,19.792,18.344
3029153641175325056,115.454552,-15.025137,0.978,0.584,19.823,20.350,18.630
3029154397087475840,115.496872,-14.968133,0.712,0.237,18.622,19.368,17.686
3029152923911417216,115.544571,-15.030255,-0.012,1.581,20.620,21.199,19.693
3029152919619656704,115.542763,-15.027969,1.251,0.500,19.443,20.391,18.406
3029152992639201664,115.540024,-15.024611,0.688,0.117,17.324,17.881,16.575
3029153160137825408,115.516014,-15.027849,1.142,0.441,19.481,20.522,18.425
3029152301143178624,115.403954,-15.029606,0.553,0.281,18.683,19.237,17.919
3029153920353200768,115.433144,-15.005858,0.563,0.035,14.577,14.886,14.104
3029153748553573888,115.434662,-15.014537,0.554,0.056,15.383,15.749,14.847
3029153095710109440,115.536430,-15.017382,0.648,0.110,17.389,17.842,16.725
3029152923919724672,115.546951,-15.035235,0.996,0.512,19.724,20.362,18.580
3029153984770483584,115.487198,-15.001656,0.348,0.202,18.399,18.966,17.567
3029154401380291584,115.482101,-14.972295,0.153,0.130,17.518,17.762,16.802
3029153984770483712,115.488785,-15.001141,0.430,0.238,18.619,19.283,17.740
3029152919618466560,115.541916,-15.031287,-0.700,0.641,19.653,20.171,18.897
3029152786472721152,115.490791,-15.035824,0.162,0.424,19.476,19.798,18.646
3029153164437934464,115.511070,-15.026484,0.561,0.037,14.788,15.139,14.260
3029151996203348736,115.413773,-15.057686,-0.205,1.615,20.765,21.665,19.363
3029152992639202304,115.540520,-15.025960,0.575,0.029,14.055,14.457,13.491
3029154225288785536,115.507965,-14.967817,0.176,0.252,18.746,19.148,18.008
3029153675532786048,115.467300,-15.013615,0.715,0.834,20.247,20.691,19.258
3029152683401690368,115.453674,-15.053198,2.159,1.070,19.008,19.458,17.931
3029150067760181888,115.560211,-15.031610,0.794,0.323,19.055,19.844,18.079
3029153473672498560,115.449181,-15.040845,0.507,1.278,20.705,21.225,19.158
3029153916051012992,115.435585,-14.999125,0.497,0.503,19.516,19.894,18.742
3029154053489966336,115.478004,-14.999563,-0.452,0.487,19.623,19.885,18.871
3029153508035411712,115.441948,-15.035366,0.374,0.128,17.425,17.809,16.873
3029152236725128960,115.408829,-15.030007,2.452,0.041,15.421,16.205,14.557
3029153572453533056,115.472092,-15.022615,0.446,0.388,19.194,20.129,18.184
3029153748553577856,115.434830,-15.020123,0.498,0.127,17.432,18.066,16.602
3029152923916682624,115.541824,-15.038809,0.381,0.875,20.230,20.563,19.323
3029152850899029632,115.484543,-15.023812,0.608,0.451,19.471,20.076,18.583
3029153709892489088,115.418381,-15.022136,-0.337,0.295,18.730,19.126,17.994
3029152923919728896,115.545685,-15.037736,0.256,0.066,16.327,16.701,15.769
3029152644740471680,115.475395,-15.050610,0.601,0.303,18.950,19.909,17.841
3029152850899029504,115.484337,-15.022524,0.459,0.378,19.294,19.777,18.612
3029152747819686656,115.483620,-15.050564,-1.490,0.547,19.769,20.138,19.045
3029152305441391616,115.395454,-15.026341,1.113,1.706,20.642,21.557,19.398
3029154298309296512,115.481140,-14.973071,0.630,0.039,12.857,12.978,12.625
3029152889556944640,115.534416,-15.040956,-0.748,2.785,20.944,21.085,19.850
3029154023431389824,115.494675,-14.995250,0.648,0.026,13.359,13.512,13.083
3029152030566697856,115.420082,-15.046683,0.059,0.071,16.356,16.706,15.822
3029152198063870592,115.396423,-15.050897,0.319,0.129,17.378,17.890,16.696
3029153164437933056,115.511826,-15.026064,0.165,0.123,17.292,17.611,16.608
3029154263941475968,115.465256,-14.996457,-0.666,0.932,20.169,20.797,18.949
3029153233157413632,115.499207,-15.010260,0.546,0.047,15.013,15.353,14.504
3029154092142667008,115.488998,-14.990122,-1.689,1.691,20.221,20.115,18.391
3029153164437937024,115.512413,-15.031601,0.638,0.100,17.116,17.643,16.434
3029152541661255040,115.494965,-15.051064,0.401,0.435,19.421,20.191,18.495
3029153916051010688,115.433533,-14.999854,0.243,0.163,18.065,18.546,17.335
3029152580317372672,115.506470,-15.049672,-0.646,1.085,20.566,20.406,19.712
3029152545959564672,115.495148,-15.052397,3.034,1.638,20.756,21.299,19.770
3029152030563489408,115.422501,-15.048560,3.164,2.557,20.901,21.443,19.536
3029152717758256256,115.470734,-15.049035,2.998,1.945,20.857,20.636,19.711
3029153400654972288,115.535927,-14.990566,-0.066,0.416,19.427,19.897,18.681
3029154023431393536,115.496872,-15.003627,0.136,0.036,15.018,15.719,14.208
3029153194496414464,115.522324,-15.025069,-0.681,0.752,20.170,20.589,19.433
3029153233157412096,115.500519,-15.010782,0.557,0.074,16.444,16.911,15.820
3029153095718416640,115.535538,-15.017395,0.658,0.056,16.075,16.437,15.537
3029154298310299008,115.472443,-14.982847,0.409,0.057,15.883,16.303,15.286
3029153400654977408,115.525116,-14.989367,0.294,0.468,19.651,20.144,18.824
3029152198063877376,115.395401,-15.049256,0.562,0.260,18.564,19.243,17.746
3029153164437935232,115.510910,-15.027407,0.396,0.251,18.470,18.680,17.375
3029152030566701440,115.418434,-15.050531,0.757,0.028,14.243,14.508,13.791
3029154298309302016,115.477440,-14.974236,0.503,0.231,18.588,19.301,17.681
3029154259650638848,115.468254,-14.993157,0.679,0.175,18.059,18.661,17.175
3029151991905445504,115.411621,-15.049372,0.504,0.620,19.838,20.285,19.121
3029152202361775744,115.389847,-15.046830,1.235,0.810,20.234,21.098,18.994
3029153400654969472,115.532913,-14.991533,-0.122,0.255,18.733,19.276,17.940
3029153366295194240,115.523773,-15.000892,0.955,0.477,19.524,20.086,18.815
3029151961844015872,115.430099,-15.057367,0.236,1.159,20.584,20.927,19.672
3029153194496420480,115.517509,-15.021011,1.072,0.295,18.985,20.025,17.834
3029152168002038912,115.375183,-15.049974,1.031,1.541,20.833,21.342,19.745
3029153473675663232,115.455902,-15.044503,1.480,0.103,17.169,17.918,16.312
3029153125777019904,115.557968,-15.002413,0.194,0.299,18.957,19.372,18.314
3029153885993453312,115.448563,-14.999459,0.213,0.049,15.769,16.438,14.979
3029153435014459392,115.450584,-15.049364,-1.875,0.448,19.126,19.672,18.235
3029152958279509632,115.514061,-15.037777,0.544,0.039,15.179,15.495,14.694
3029154122209487744,115.514702,-14.988338,-0.043,0.762,20.111,20.803,19.305
3029153714185945216,115.421463,-15.031114,0.268,0.159,17.959,18.444,17.195
3029151927487491968,115.419487,-15.058839,0.334,0.079,16.815,17.280,16.153
3029152271081247872,115.385078,-15.036497,1.542,1.243,20.397,20.851,19.393
3029154298310294144,115.481064,-14.978435,0.570,0.030,14.325,14.593,13.896
3029154332669076224,115.453133,-14.979264,0.406,0.083,16.739,17.115,16.163
3029152953978197120,115.519363,-15.032609,-0.412,0.502,19.599,20.060,18.750
3029153950410793216,115.433708,-14.988655,0.221,0.345,19.151,19.533,18.138
3029152236725133568,115.407784,-15.036023,0.592,0.039,15.126,15.492,14.593
3029154092145836032,115.494637,-14.991260,1.005,0.819,20.275,20.110,19.023
3029154225290901760,115.502220,-14.970958,2.933,0.492,19.481,20.612,18.052
3029151991905422208,115.404785,-15.054628,-2.971,1.580,20.706,21.116,19.630
3029152850899025280,115.495804,-15.023698,1.016,0.250,18.741,19.403,17.913
3029152305444616704,115.397324,-15.026207,0.617,0.110,17.289,17.837,16.592
3029152580318895360,115.509430,-15.050346,0.898,1.100,20.590,20.635,19.559
3029154298304267776,115.484993,-14.978271,0.056,0.645,19.992,20.483,19.052
3029231676439981184,115.338852,-14.594379,-0.116,0.158,18.122,18.676,17.411
3029160070736819840,115.543961,-14.959304,0.697,0.327,19.098,19.541,18.284
3029226144514173312,115.288742,-14.725976,-1.556,2.804,20.825,20.699,19.826
3029199477064045440,115.353249,-15.009086,-0.036,0.278,18.869,19.317,18.201
3029206559463834368,115.242287,-14.863541,2.027,1.430,20.611,21.145,19.452
3029160208184160000,115.563286,-14.939007,0.444,0.253,18.822,19.527,17.866
3029226728635086208,115.341888,-14.668419,0.952,3.706,20.957,21.977,19.669
3029229924090767616,115.248299,-14.650654,1.367,1.725,20.886,21.386,19.630
3029159241810548608,115.573975,-14.978350,0.223,0.254,18.754,19.037,18.307
3029226896132176256,115.269371,-14.670075,-0.264,0.323,18.918,19.429,18.140
3029159727142696576,115.635818,-14.928130,0.042,0.531,19.993,20.362,18.963
3029219203855239552,115.228859,-14.784574,-0.132,0.464,18.778,18.840,17.655
3029218722818934016,115.223267,-14.818993,1.187,0.090,16.828,17.530,16.017
3029216072818632320,115.485092,-14.646867,0.170,0.069,16.507,16.773,16.062
3029159551048239360,115.611259,-14.967580,0.876,0.226,18.671,19.411,17.769
3029226002782881920,115.263229,-14.741473,0.724,0.295,18.620,19.383,17.706
3029160002027338752,115.616188,-14.906195,-0.721,1.959,20.945,21.556,19.689
3029230057228137088,115.279060,-14.629384,-0.377,0.522,19.708,20.148,18.919
3029159929005506304,115.630905,-14.928615,1.287,0.294,19.131,20.058,18.167
3029216072818632448,115.486084,-14.648334,0.585,0.232,18.583,19.254,17.767
3029230095888930560,115.288147,-14.623650,0.030,1.577,20.850,21.259,19.783
3029218581079191424,115.197205,-14.832600,0.728,0.721,19.838,20.517,18.952
3029220440797909888,115.219337,-14.729855,1.915,1.394,20.614,21.092,19.806
3029206284593647872,115.255913,-14.876518,0.293,0.059,15.783,16.324,15.092
3029203810688752128,115.238022,-14.939419,0.490,1.127,20.481,20.715,19.435
3029200649596556288,115.302765,-14.952738,-0.161,0.731,20.039,20.544,19.384
3029228755859132544,115.406082,-14.622848,0.314,2.070,20.847,21.300,19.710
3029226213233602304,115.288513,-14.707173,-0.089,0.177,17.320,17.565,16.512
3029200885813483008,115.432793,-14.982072,-0.173,0.169,18.124,18.560,17.442
3029210304679184896,115.646347,-14.773617,0.372,1.027,20.527,21.132,19.405
3029227617690729856,115.396866,-14.639204,-0.069,0.206,18.363,18.753,17.749
3029159310530072448,115.560104,-14.966249,0.529,0.644,20.023,20.494,19.071
3029156561753113728,115.636772,-14.966256,0.601,0.099,17.336,17.769,16.650
3029199584444636416,115.356575,-14.997313,0.360,0.039,15.289,15.496,14.926
3029227617692109184,115.402580,-14.645624,0.065,0.148,17.851,18.269,17.137
3029210575260325376,115.613411,-14.758516,-0.330,0.548,19.937,20.192,19.311
3029163266200691456,115.659554,-14.807984,-0.359,0.254,18.758,19.379,17.846
3029228412256310784,115.366646,-14.631868,0.542,0.411,19.427,20.188,18.436
3029204974623476352,115.220619,-14.891222,-0.692,0.849,20.005,20.545,18.925
3029231676431419008,115.346115,-14.586745,-2.873,1.963,20.757,21.280,19.338
3029206555170679680,115.228798,-14.860327,-0.099,0.451,19.346,19.742,18.648
3029206215874171648,115.262802,-14.888209,0.275,0.092,16.669,17.102,16.062
3029160581840534656,115.581062,-14.928432,0.223,0.452,19.684,20.129,18.893
3029226281953293696,115.249977,-14.722459,0.567,0.472,19.335,19.767,18.388
3029227789489421440,115.457489,-14.640457,0.493,0.060,15.638,16.018,15.079
3029163124461475072,115.630363,-14.832251,0.404,0.238,18.754,19.257,18.031
3029228854642690304,115.400681,-14.611501,0.774,0.507,19.689,20.643,18.484
3029203673249798272,115.284737,-14.941559,-0.832,0.869,20.205,20.575,19.292
3029160581840534784,115.570023,-14.928313,0.494,0.268,18.959,19.725,17.946
3029229030740078080,115.375923,-14.598552,-0.112,0.273,18.831,19.371,18.198
3029203565873146624,115.268333,-14.949307,0.725,0.407,19.147,19.919,18.118
3029227621990805248,115.403114,-14.642754,0.314,0.136,17.680,18.104,17.020
3029227003515632896,115.322327,-14.656150,0.473,0.033,14.732,15.161,14.110
3029228133088185088,115.428940,-14.613765,0.556,0.384,19.263,20.032,18.231
3029216004099156736,115.503265,-14.644920,-0.459,0.592,19.774,20.218,19.100
3029228133088185216,115.429100,-14.612274,0.208,0.327,19.000,19.621,17.997
3029159624068519040,115.638336,-14.945702,0.274,0.066,16.466,16.836,15.916
3029220058548111616,115.234276,-14.757872,-0.023,0.409,18.864,19.446,18.073
3029162304126051840,115.604950,-14.883424,-1.083,1.548,20.734,20.795,19.526
3029159383550420992,115.587967,-14.956190,0.966,0.062,16.437,16.984,15.751
3029226277660827520,115.252007,-14.718798,0.504,0.194,18.077,18.527,17.459
3029199373984781696,115.342712,-15.020734,-0.483,2.195,20.940,21.317,19.955
3029219375650123264,115.271629,-14.760806,1.502,1.164,20.236,20.735,19.025
3029206490752079488,115.247681,-14.864984,0.090,0.051,15.643,16.390,14.797
3029158966932549248,115.590302,-15.001190,0.378,0.255,18.800,19.167,18.167
3029228377896474880,115.389069,-14.632091,-0.170,0.266,18.535,19.164,17.560
3029210059864143488,115.620956,-14.809011,0.132,0.166,18.176,18.650,17.505
3029206490752079360,115.248970,-14.866999,1.143,0.182,17.941,18.783,17.006
3029204566606805504,115.218956,-14.926439,0.767,0.425,19.102,19.946,18.084
3029203638890061056,115.302025,-14.945012,0.251,0.935,20.289,20.705,19.588
3029220367785788416,115.225204,-14.741775,0.525,0.196,18.135,18.952,17.237
3029203772031615104,115.248550,-14.939815,0.505,0.622,19.691,20.024,18.856
3029227072231955584,115.306557,-14.638220,2.109,1.443,20.747,21.034,19.984
3029227484543373952,115.379402,-14.651935,0.492,0.449,19.432,20.024,18.551
3029216072818634112,115.491333,-14.643938,-0.276,0.339,18.932,19.321,18.344
3029203497153595904,115.279343,-14.967621,0.257,0.495,19.519,20.378,18.413
3029229374329782400,115.219368,-14.686277,-0.022,0.363,19.212,19.762,18.535
3029230061529192832,115.288963,-14.631099,-2.607,2.438,20.942,21.845,19.951
3029225251166797696,115.279526,-14.746459,1.214,3.836,20.935,21.267,19.427
3029210575260327168,115.616386,-14.757991,-0.478,0.977,20.359,20.697,19.651
3029219616172137472,115.199013,-14.788772,0.282,0.096,16.998,17.384,16.443
3029226071502977536,115.262123,-14.725057,-0.013,0.501,19.297,20.055,18.346
3029203840751132416,115.245277,-14.927713,0.161,0.332,18.909,19.498,18.195
3029218684158434688,115.205811,-14.820671,0.573,0.164,17.895,18.662,17.043
3029232118812477184,115.348854,-14.580399,0.217,0.134,17.883,18.338,17.283
3029220058548110592,115.226410,-14.758407,0.139,0.267,18.670,19.154,18.009
3029201091971911296,115.387939,-14.968559,-0.420,0.435,19.453,19.926,18.682
3029229305614470272,115.225098,-14.693707,-0.209,0.731,20.166,20.795,19.038
3029227755129682432,115.439957,-14.640392,0.612,0.312,18.984,19.494,18.275
3029162746504351488,115.624596,-14.832908,0.484,0.179,18.333,18.676,17.725
3029211296814833024,115.606430,-14.757920,0.230,0.339,19.145,19.693,18.407
3029232050092999680,115.352295,-14.580546,0.418,0.422,19.596,20.489,18.557
3029199859314959616,115.296982,-15.006187,-0.644,2.225,20.785,21.091,19.698
3029226488115922944,115.257011,-14.694164,2.222,2.477,20.854,21.627,19.519
3029228339243870336,115.379303,-14.645290,0.598,0.038,11.949,12.627,11.171
3029229477408747776,115.266342,-14.671668,-1.010,0.883,20.300,21.023,19.344
3029160586141266560,115.573273,-14.936059,0.483,0.048,10.930,11.003,10.792
3029162647725458304,115.615791,-14.855976,0.342,0.082,17.121,17.512,16.509
3029160826659363840,115.602814,-14.891932,0.349,0.070,16.862,17.263,16.276
3029206593831292032,115.242279,-14.852414,0.331,0.130,17.370,17.760,16.625
3029229507472516864,115.241417,-14.667848,-0.381,0.394,19.255,20.175,18.249
3029227858208900224,115.453743,-14.638127,0.447,0.316,18.915,19.385,18.206
3029200305995882240,115.340729,-14.984705,-0.672,1.310,20.576,20.937,19.762
3029227067934917632,115.318062,-14.637258,-0.172,0.178,18.106,18.532,17.443
3029205112061451904,115.306877,-14.928111,0.901,0.366,19.029,19.819,18.242
3029203638893793152,115.295631,-14.940323,0.321,0.113,17.197,17.641,16.577
3029226247593341568,115.287109,-14.705261,0.228,1.571,20.612,21.008,19.411
3029228304885499520,115.361038,-14.637127,0.431,0.147,17.913,18.498,17.158
3029200061179652736,115.273384,-14.994951,0.027,0.315,18.894,19.402,18.249
3029227995647854464,115.414642,-14.636909,0.955,0.268,18.769,19.325,18.013
3029200439136774656,115.289543,-14.995425,0.057,0.157,17.800,18.257,17.121
3029228407964714496,115.365051,-14.636656,-1.954,1.337,20.563,20.876,19.756
3029203638893792768,115.296898,-14.941246,0.281,0.179,17.985,18.564,17.237
3029200782734158208,115.382721,-14.995728,0.738,0.436,19.441,19.880,18.740
3029203638890059648,115.302414,-14.942563,1.303,0.771,20.101,20.449,19.134
3029226105862137344,115.277664,-14.718133,0.759,0.295,18.566,19.449,17.596
3029227621990807040,115.402740,-14.644354,0.409,0.028,14.276,14.647,13.734
3029227484543375488,115.380287,-14.654018,-0.744,0.374,19.169,19.482,18.263
3029200748374419712,115.407036,-14.996308,0.465,0.196,17.972,18.400,17.366
3029162750795809792,115.617622,-14.834818,-0.320,0.513,19.891,20.681,18.822
3029223430095151744,115.205658,-14.709356,0.902,0.808,20.350,20.821,19.510
3029162918303042304,115.693016,-14.833571,0.290,0.395,19.601,20.608,18.575
3029228274822800384,115.339935,-14.652291,3.363,1.566,20.655,20.258,19.523
3029199172127803648,115.356903,-15.035769,0.397,0.049,15.532,15.812,15.092
3029160100804056320,115.524033,-14.965408,0.425,0.570,19.747,20.681,18.768
3029203673249797760,115.282318,-14.940392,-0.627,1.951,20.818,20.896,19.709
3029203913771699584,115.282974,-14.918271,0.009,0.115,17.231,17.656,16.647
3029218477999998720,115.253716,-14.824008,0.760,0.359,18.972,19.513,18.256
3029200202916254208,115.330101,-14.996471,1.338,1.177,20.506,20.907,19.603
3029227789489422592,115.474190,-14.638568,-0.550,0.944,20.192,20.457,19.421
3029161204611417472,115.653648,-14.918171,-0.579,0.780,20.290,20.777,19.451
3029229374329784704,115.219627,-14.687449,0.173,0.301,18.930,19.337,18.145
3029204562305635200,115.231133,-14.927979,-0.110,0.741,19.743,20.529,18.691
3029200404777141888,115.332458,-14.968678,1.174,0.397,18.998,19.857,18.053
3029203535814642816,115.255798,-14.967430,0.741,0.070,16.211,16.671,15.607
3029206692610440960,115.251747,-14.847356,-11.506,1.968,20.301,20.892,18.668
3029218924676637056,115.251892,-14.807639,0.624,0.292,18.718,19.592,17.732
3029228476684190080,115.329422,-14.637696,1.708,0.292,18.819,19.916,17.703
3029220024188371712,115.212158,-14.758526,-0.443,0.221,18.353,19.017,17.537
3029210545197216256,115.611130,-14.769912,0.091,0.791,20.241,20.725,19.017
3029199172127803520,115.354057,-15.030632,0.921,0.254,17.143,17.536,16.510
3029200580877075968,115.313797,-14.965530,0.694,0.091,16.733,17.131,16.060
3029219650531873920,115.194252,-14.777918,0.474,0.042,15.363,15.869,14.703
3029231740860717184,115.335526,-14.588989,3.010,0.197,18.388,19.740,17.143
3029160036385533312,115.534225,-14.973896,2.502,0.432,19.501,20.604,18.138
3029225251161075200,115.280571,-14.744109,0.479,0.266,18.516,19.206,17.552
3029200374718645888,115.324463,-14.982767,1.264,0.088,16.689,17.361,15.901
3029231603421763584,115.314339,-14.596768,0.640,0.225,18.598,19.559,17.578
3029160689211791616,115.584633,-14.910057,1.749,0.884,20.470,20.883,19.250
3029226312020572544,115.260406,-14.714912,0.335,0.343,18.909,19.361,18.139
3029200301697820160,115.334778,-14.995560,-0.340,0.604,19.786,20.339,19.015
3029206628183197952,115.264267,-14.851537,1.946,0.899,20.067,20.371,19.336
3029159310530074752,115.553085,-14.971285,0.780,0.134,17.719,18.246,17.015
3029226105862136320,115.262993,-14.718131,0.125,0.523,19.424,20.180,18.457
3029228545403667200,115.322250,-14.637756,0.366,0.061,16.321,16.742,15.716
3029228343542276096,115.380547,-14.648697,1.936,3.139,20.720,20.469,19.550
3029201091971909120,115.379776,-14.968990,-0.197,0.616,19.794,20.204,19.016
3029218718518206976,115.224899,-14.807442,0.621,0.563,19.613,20.261,18.510
3029232054397056640,115.364250,-14.582433,-0.078,0.391,19.501,20.110,18.776
3029206623891925888,115.271896,-14.854011,0.298,0.197,18.145,18.583,17.453
3029160757939889792,115.607018,-14.902519,0.587,0.024,13.913,14.096,13.594
3029219440072712960,115.184998,-14.807673,0.350,0.085,16.492,16.959,15.844
3029162883943302784,115.671356,-14.833996,0.403,0.314,19.177,19.660,18.386
3029210266022640640,115.632339,-14.778418,0.511,0.157,18.016,18.589,17.324
3029159074312780672,115.603622,-14.987040,0.298,0.093,17.065,17.504,16.468
3029226659909989120,115.319153,-14.679531,0.354,0.925,20.108,20.528,19.226
3029163231840944768,115.673424,-14.811081,0.518,0.189,18.471,18.991,17.710
3029228687134221952,115.353508,-14.612026,0.065,0.284,18.889,19.409,18.157
3029156669131023104,115.643692,-14.959350,0.265,0.026,14.020,14.695,13.230
3029159143023737728,115.590004,-14.982928,-0.112,1.137,20.589,21.318,19.351
3029205047635461632,115.215675,-14.880270,-0.265,0.651,19.666,20.110,18.635
3029220264706547456,115.213158,-14.754907,0.317,0.162,17.924,18.339,17.254
3029227003515628160,115.321510,-14.650062,0.213,0.091,16.921,17.233,16.414
3029232050092997888,115.347153,-14.582795,0.713,0.519,19.913,20.824,18.938
3029226277660827648,115.253647,-14.718535,0.238,0.591,19.576,19.900,18.904
3029206525111812864,115.252602,-14.865588,1.254,0.339,17.209,17.896,16.327
3029227823849163776,115.476524,-14.635732,0.599,0.164,17.944,18.654,17.148
3029160032084582272,115.535011,-14.965346,-0.067,0.754,20.016,20.539,19.106
3029228274825919360,115.344780,-14.653685,0.641,0.225,18.292,18.915,17.455
3029162883943302400,115.667107,-14.834334,0.353,0.098,17.362,17.802,16.752
3029210300382376576,115.641037,-14.779493,0.231,0.262,18.839,19.322,18.173
3029226556835398272,115.308609,-14.693458,1.211,1.148,20.365,20.749,19.216
3029206589532187008,115.242958,-14.849098,0.898,0.707,19.684,19.754,18.434
3029218344861815168,115.234970,-14.842875,0.910,0.027,13.507,13.872,12.983
3029228927652023040,115.430862,-14.590591,-0.206,0.259,18.768,19.276,18.109
3029220028485156096,115.221031,-14.765110,0.784,1.098,20.433,21.326,19.123
3029210098520618112,115.637154,-14.801822,0.054,1.622,20.512,21.074,19.096
